title,title_link,author,publisher,publication_date,#pages,reading_age,average_rating,sales_rank
The Division Of Labor In Society,https://www.amazon.com/Division-Labor-Society-Emile-Durkheim/dp/1476749736/ref=sr_1_1?keywords=The+Division+of+Labor+in+Society+by+%C3%89mile+Durkheim&qid=1696979306&sr=8-1,Emile Durkheim,Free Press; 1st edition,"February 25, 2014",416.0,,2.2,12583
The Woman Who Walked Into Doors: A Novel (A Paula Spencer Novel),https://www.amazon.com/Woman-Who-Walked-into-Doors/dp/0140255125/ref=sr_1_1?keywords=The+Woman+Who+Walked+Into+Doors+by+Roddy+Doyle&qid=1697043542&sr=8-1,Roddy Doyle,Viking; later printing edition,"January 1, 1997",240.0,18,2.0,19245
All Who Go Do Not Return: A Memoir,https://www.amazon.com/All-Who-Go-Not-Return/dp/1555977057/ref=sr_1_1?keywords=All+Who+Go+Do+Not+Return+by+Shulem+Deen&qid=1697030579&sr=8-1,Shulem Deen,Graywolf Press,"March 24, 2015",288.0,,4.5,53806
Wake,https://www.amazon.com/Wake-Robert-J-Sawyer/dp/1473228409/ref=sr_1_1?keywords=WWW%3A+Wake+by+Robert+J.+Sawyer&qid=1697000814&sr=8-1,Robert J. Sawyer,Gollancz,"September 5, 2019",384.0,,1.5,58297
"Blithe Spirit, Hay Fever, Private Lives: Three Plays",https://www.amazon.com/Blithe-Spirit-Fever-Private-Lives/dp/067978179X/ref=sr_1_3?keywords=Private+Lives+by+No%C3%ABl+Coward&qid=1697047390&sr=8-3,Noël Coward,Vintage; 1st Vintage International ed edition,"International Edition, January 26, 1999",256.0,,4.7,75407
"Lair Of Dreams: A Diviners Novel (The Diviners, 2)",https://www.amazon.com/Lair-of-Dreams-Libba-Bray-audiobook/dp/B012E8QYZA/ref=sr_1_1?crid=LSRV8OLYV1I8&keywords=Lair+of+Dreams_Bray&qid=1681938089&s=instant-video&sprefix=lair+of+dreams_bray%2Cinstant-video%2C377&sr=1-1,Libba Bray,"Little, Brown Books for Young Readers; Reprint edition","September 5, 2017",592.0,15,2.7,66523
Shirley (Wordsworth Classics),https://www.amazon.com/Shirley-Wordsworth-Classics-Charlotte-Bronte/dp/1853260649/ref=sr_1_1?keywords=Shirley+by+Charlotte+Bront%C3%AB&qid=1697481725&sr=8-1,Charlotte Bronte,Wordsworth Editions Ltd; Revised ed. edition,"March 31, 1998",496.0,,3.3,99069
Desperate Characters,https://www.amazon.com/Desperate-Characters-Paula-Fox/dp/0393351106/ref=sr_1_1?keywords=Desperate+Characters+by+Paula+Fox&qid=1697011812&sr=8-1,Paula Fox,W. W. Norton & Company; Reissue edition,"March 30, 2015",192.0,,4.0,82645
The Last Kingdom (The Saxon Chronicles Series #1),https://www.amazon.com/Last-Kingdom-Saxon-Chronicles/dp/0060887184/ref=sr_1_1?keywords=The+Last+Kingdom+by+Bernard+Cornwell&qid=1696989324&sr=8-1,Bernard Cornwell,HarperCollins; Repack edition,"January 3, 2006",368.0,14,2.0,90275
In The Belly Of The Beast: Letters From Prison,https://www.amazon.com/Belly-Beast-Letters-Prison/dp/B000WPNOP6/ref=sr_1_1?keywords=In+The+Belly+Of+The+Beast+by+Jack+Abbott&qid=1697058928&sr=8-1,Jack Henry Abbott,Vintage; Reprint edition,"January 2, 1991",192.0,,2.2,79389
West Of The Revolution: An Uncommon History Of 1776,https://www.amazon.com/West-Revolution-Uncommon-History-1776/dp/0393351157/ref=sr_1_1?keywords=West+of+the+Revolution+by+Claudio+Saunt&qid=1696987144&sr=8-1,Claudio Saunt,W. W. Norton & Company; Reprint edition,"July 6, 2015",288.0,,4.9,86802
My Life On The Road,https://www.amazon.com/My-Life-on-the-Road/dp/1863958983/ref=sr_1_1?keywords=My+Life+on+the+Road+by+Gloria+Steinem&qid=1697007752&sr=8-1,Gloria Steinem,Oneworld Publications; 1st edition,"September 1, 2016",352.0,,4.4,25878
The Iron Trial (Magisterium 1): Book One Of Magisterium Volume 1 (Magisterium),https://www.amazon.com/Iron-Trial-Magisterium-1/dp/0545522269/ref=sr_1_1?keywords=The+Iron+Trial&qid=1677406559&s=books&sr=1-1,Holly Black,Scholastic Press; Reissue edition,"July 28, 2015",304.0,9,1.7,34437
Bruiser,https://www.amazon.com/Bruiser-Neal-Shusterman/dp/0061134104/ref=sr_1_1?keywords=Bruiser+by+Neal+Shusterman&qid=1697014356&sr=8-1,Neal Shusterman,Quill Tree Books; Reprint edition,"October 4, 2011",352.0,14,2.5,84245
Last Night At The Lobster,https://www.amazon.com/Last-Night-Lobster-Stewart-ONan/dp/0143114425/ref=sr_1_1?keywords=Last+Night+at+the+Lobster+by+Stewart+O%27Nan&qid=1696979506&sr=8-1,Stewart O'Nan,Penguin Books; Reprint edition,"October 28, 2008",146.0,,4.1,11435
It'S What I Do: A Photographer'S Life Of Love And War,https://www.amazon.com/Its-What-Do-Photographers-Life/dp/0143128418/ref=sr_1_1?keywords=It%27s+What+I+Do+by+Lynsey+Addario&qid=1697032233&sr=8-1,Lynsey Addario,Penguin Books; Reprint edition,"November 8, 2016",368.0,,2.9,16540
The Inhabited Woman (The Americas),https://www.amazon.com/Inhabited-Woman-AMERICAS-Gioconda-Belli/dp/029920684X/ref=sr_1_1?keywords=The+Inhabited+Woman+by+Gioconda+Belli&qid=1697470618&sr=8-1,"Gioconda Belli, Kathleen March",University of Wisconsin Press,"December 8, 2004",414.0,,3.4,56320
Study Guide: White Angel By Michael Cunningham (Supersummary),https://www.amazon.com/Study-Guide-Michael-Cunningham-SuperSummary-ebook/dp/B0B676629K/ref=sr_1_1?crid=1AZCVXGP5Q112&keywords=White+Angel+Michael+Cunningham&qid=1666802184&qu=eyJxc2MiOiIxLjYyIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=white+angel+michael+cunnin%2Caps%2C666&sr=8-1,Supersummary,Independently published,"July 10, 2022",43.0,,1.9,99407
Squirrel Seeks Chipmunk: A Modest Bestiary,https://www.amazon.com/Squirrel-Seeks-Chipmunk-Modest-Bestiary/dp/0316038407/ref=sr_1_1?keywords=Squirrel+Seeks+Chipmunk+by+David+Sedaris&qid=1697004594&sr=8-1,David Sedaris,Back Bay Books; Reprint edition,"Illustrated, October 4, 2011",192.0,,3.7,30294
River Town: Two Years On The Yangtze (P.S.),https://www.amazon.com/River-Town-Years-Yangtze-P-S/dp/0060855029/ref=sr_1_1?keywords=River+Town+by+Peter+Hessler&qid=1697038738&sr=8-1,Peter Hessler,Harper Perennial; First Edition,"April 25, 2006",432.0,,1.1,48777
"[The Hit (Boy Nobody)] [By: Allen Zadoff] [September, 2014]",https://www.amazon.com/Hit-Boy-Nobody-Zadoff-September/dp/B00SLWFPEA/ref=sr_1_5?keywords=Boy+Nobody+by+Allen+Zadoff&qid=1696984470&sr=8-5,Allen Zadoff,,,0.0,,1.7,17799
The Best Of Me,https://www.amazon.com/Best-Me-Nicholas-Sparks/dp/1538764725/ref=sr_1_1?keywords=The+Best+of+Me+by+Nicholas+Sparks&qid=1696963557&sr=8-1,Nicholas Sparks,Grand Central Publishing; Reissue edition,"December 15, 2020",336.0,,2.4,4329
What Is Not Yours Is Not Yours,https://www.amazon.com/What-Not-Yours/dp/1594634645/ref=sr_1_1?keywords=What+Is+Not+Yours+Is+Not+Yours+by+Helen+Oyeyemi&qid=1697031202&sr=8-1,Helen Oyeyemi,Riverhead Books; Reprint edition,"March 7, 2017",352.0,,1.2,5581
"La Regenta, I (Letras Hispanicas / Hispanic Writings) (Spanish Edition)",https://www.amazon.com/COLECCION-HISPANICAS-Hispanicas-Hispanic-Writings/dp/8437604540/ref=sr_1_14?keywords=La+Regenta+by+Leopoldo+Alas&qid=1697035919&sr=8-14,Leopoldo Alas «Clarín»,Ediciones Cátedra; edición,"September 15, 2004",776.0,,4.3,81226
The Passion Of Artemisia: A Novel,https://www.amazon.com/Passion-Artemisia-Novel-Susan-Vreeland/dp/0142001821/ref=sr_1_1?keywords=The+Passion+of+Artemisia+by+Susan+Vreeland&qid=1697059472&sr=8-1,Susan Vreeland,Penguin Books; Presumed to be 1st as edition is unstated,"Deckle Edge, December 31, 2002",352.0,18,2.8,22469
Caged Warrior,https://www.amazon.com/Caged-Warrior-Alan-Lawrence-Sitomer/dp/1484722809/ref=sr_1_1?keywords=Caged+Warrior+by+Alan+Sitomer&qid=1696985523&sr=8-1,Alan Lawrence Sitomer,LBYR Plus,"April 28, 2015",239.0,12,2.7,53914
Man Of La Mancha: A Musical Play,https://www.amazon.com/Man-Mancha-Musical-Dale-Wasserman/dp/0394406192/ref=sr_1_1?keywords=Man+of+La+Mancha+by+Dale+Wasserman&qid=1696980658&sr=8-1,Dale Wasserman,Random House; &th Printing edition,"October 12, 1966",82.0,,1.8,36029
"Free At Last, The Life Of Frederick Douglass",https://www.amazon.com/Free-Last-Life-Frederick-Douglass/dp/039606308X/ref=sr_1_3?crid=F8Z634RPSE20&keywords=frederick+douglass+bontemps&qid=1682779494&s=instant-video&sprefix=frederick+douglass_bontemps%2Cinstant-video%2C560&sr=1-3,Arna Bontemps,"Dodd, Mead","January 1, 1971",0.0,,3.4,25983
"The Beekeeper'S Apprentice: Or, On The Segregation Of The Queen (A Mary Russell Mystery, 1)",https://www.amazon.com/Beekeepers-Apprentice-Segregation-Queen/dp/0613071573/ref=sr_1_1?keywords=The+Beekeeper%27s+Apprentice+by+Laurie+R.+King&qid=1697000960&sr=8-1,Laurie R. King,"Picador; Special edition, 20th Anniversary","Special Edition, May 27, 2014",368.0,,1.6,33167
The House Of Blue Leaves,https://www.amazon.com/House-Blue-Leaves-John-Guare/dp/0573610282/ref=sr_1_1?keywords=The+House+of+Blue+Leaves+by+John+Guare&qid=1697046806&sr=8-1,John Guare,"Samuel French, Inc.; Illustrated edition","April 11, 2011",82.0,,3.8,41018
Seraphina (Seraphina Series),https://www.amazon.com/Seraphina-Rachel-Hartman/dp/0375866221/ref=sr_1_1?crid=3A3XL3YHQP01M&keywords=Seraphina&qid=1679825718&s=books&sprefix=seraphina%2Cstripbooks-intl-ship%2C283&sr=1-1,Rachel Hartman,Ember; Reprint edition,"December 23, 2014",528.0,12,3.2,1314
Tasting The Sky: A Palestinian Childhood,https://www.amazon.com/Tasting-Sky-Palestinian-Ibtisam-Barakat/dp/1250097185/ref=sr_1_1?keywords=Tasting+the+Sky+by+Ibtisam+Barakat&qid=1697018829&sr=8-1,Ibtisam Barakat,Square Fish; Illustrated edition,"Illustrated, October 25, 2016",208.0,11,1.9,21515
"Little Town On The Prairie (Little House) (Little House, 7)",https://www.amazon.com/Little-Town-Prairie-House/dp/0064400077/ref=sr_1_1?keywords=Little+Town+on+the+Prairie+by+Laura+Ingalls+Wilder&qid=1697032121&sr=8-1,Laura Ingalls Wilder,HarperCollins,"April 8, 2008",320.0,7,3.7,54807
A Nation Under Our Feet: Black Political Struggles In The Rural South From Slavery To The Great Migration,https://www.amazon.com/Nation-Under-Our-Feet-Political/dp/067401765X/ref=sr_1_1?keywords=A+Nation+Under+Our+Feet+by+Steven+Hahn&qid=1697065113&sr=8-1,Steven Hahn,An Imprint of Harvard University Press; First Paperback Edition,"Illustrated, April 30, 2005",624.0,,2.7,16228
Moth Smoke,https://www.amazon.com/Moth-Smoke-Mohsin-Hamid/dp/1594486603/ref=sr_1_1?keywords=Moth+Smoke+by+Mohsin+Hamid&qid=1697028099&sr=8-1,Mohsin Hamid,Riverhead Books; Reprint edition,"December 4, 2012",288.0,,3.1,78498
Rights Of Man,https://www.amazon.com/Rights-Man-Thomas-Paine/dp/B09DMXT82Z/ref=sr_1_1?keywords=The+Rights+of+Man+by+Thomas+Paine&qid=1697018581&sr=8-1,Thomas Paine,Independently published,"August 25, 2021",144.0,,4.2,20970
Big Blonde And Other Stories,https://www.amazon.com/Blonde-Other-Stories-Dorothy-Parker/dp/0146000765/ref=sr_1_2?keywords=Big+Blonde+by+Dorothy+Parker&qid=1697003931&sr=8-2,Dorothy Parker,Penguin Books; Later Printing edition,"September 1, 1995",64.0,,4.8,77717
"Saki - Tobermory & Other Short Stories: ""He Is One Of Those People Who Would Be Enormously Improved By Death.""",https://www.amazon.com/Saki-Tobermory-Stories-enormously-improved/dp/1780004656/ref=sr_1_1?crid=25BFYMC09JD3C&keywords=tobermory+saki&qid=1682890809&s=instant-video&sprefix=tobermory_saki%2Cinstant-video%2C333&sr=1-1,Saki,Miniature Masterpieces,"July 18, 2013",104.0,,4.1,78397
Ojos De Perro Azul / Eyes Of A Blue Dog (Spanish Edition),https://www.amazon.com/perro-Spanish-Gabriel-Garc%C3%ADa-M%C3%A1rquez/dp/0307475700/ref=sr_1_1?crid=2I2U1P8YH39CU&keywords=Eyes+of+a+Blue+Dog+Gabriel+Garc%C3%ADa+M%C3%A1rquez&qid=1666787002&qu=eyJxc2MiOiIxLjYzIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=eyes+of+a+blue+dog+gabriel+gar%2Caps%2C666&sr=8-1,Gabriel García Márquez,Vintage Espanol; 1st edition,"August 10, 2010",182.0,,2.6,11332
One Foot In Eden,https://www.amazon.com/One-Foot-Eden-Ron-Rash/dp/0312423055/ref=sr_1_1?keywords=One+Foot+in+Eden+by+Ron+Rash&qid=1696998312&sr=8-1,Ron Rash,Picador; First Edition,"December 1, 2003",214.0,,3.4,78225
Fablehaven Complete Set (Boxed Set): Fablehaven; Rise Of The Evening Star; Grip Of The Shadow Plague; Secrets Of The Dragon Sanctuary; Keys To The Demon Prison,https://www.amazon.com/Fablehaven-Complete-Set-Boxed-Sanctuary/dp/1442429771/ref=sr_1_1?keywords=Fablehaven+by+Brandon+Mull&qid=1697027689&sr=8-1,Brandon Mull,Aladdin; Boxed Set edition,"Illustrated, October 4, 2011",2512.0,9+,2.0,9975
Foxfire: Confessions Of A Girl Gang,https://www.amazon.com/Foxfire-Confessions-Joyce-Carol-Oates/dp/0452272319/ref=sr_1_1?keywords=Foxfire+by+Joyce+Carol+Oates&qid=1697011473&sr=8-1,Joyce Carol Oates,Plume,"August 1, 1994",328.0,,1.3,77819
Three Essays On The Theory Of Sexuality,https://www.amazon.com/Three-Essays-Theory-Sexuality-Sigmund/dp/0465097081/ref=sr_1_3?keywords=Three+Essays+on+the+Theory+of+Sexuality+by+Sigmund+Freud&qid=1696974099&sr=8-3,"Sigmund Freud, James Strachey, Steven Marcus",Basic Books; Revised edition,"February 18, 2000",192.0,,1.3,71629
Gossamer,https://www.amazon.com/Gossamer-Lois-Lowry/dp/0385734166/ref=sr_1_1?crid=I4K0IGWJMYUL&keywords=gossamer+lowry&qid=1682710537&s=instant-video&sprefix=gossamer_lowry%2Cinstant-video%2C346&sr=1-1,Lois Lowry,Yearling; Reprint edition,"January 8, 2008",176.0,9,3.0,67295
"Essential Welty Cd: Why I Live At The P.O., A Memory, Powerhouse And Petrified Man",https://www.amazon.com/Essential-Welty-CD-Powerhouse-Petrified/dp/0061124192/ref=sr_1_1?crid=FVBLPF1Y8HY0&keywords=Petrified+Man_Welty&qid=1682771877&sprefix=petrified+man_welty%2Caps%2C559&sr=8-1,Eudora Welty,Caedmon; Unabridged edition,"Unabridged, June 27, 2006",,,3.1,19988
Sultana'S Dream (Tamil Edition),https://www.amazon.com/Sultanas-Dream-Tamil-Rokeya-Begum/dp/8196051093/ref=sr_1_6?keywords=Sultana%27s+Dream+by+Begum+Rokeya&qid=1697060925&sr=8-6,Rokeya Begum,Bharadhi Puthagalayam,"May 1, 2023",56.0,,1.2,88689
Ht Be Woman,https://www.amazon.com/How-Be-Woman-Caitlin-Moran/dp/0062124293/ref=sr_1_1?keywords=How+to+Be+a+Woman&qid=1679148856&s=books&sr=1-1,Caitlin Moran,Perennial; Original edition,"June 28, 2012",320.0,,1.9,45243
New-Leaders Eat Last,https://www.amazon.com/NEW-LEADERS-EAT-LAST-Simon-Sinek/dp/B09VQ1RNP2/ref=sr_1_2?keywords=Leaders+Eat+Last+by+Simon+Sinek&qid=1697000867&sr=8-2,Simon Sinek,Generic,"July 7, 1905",1000.0,5,3.0,10108
High Heat,https://www.amazon.com/High-Heat-Carl-Deuker-2005-03-15/dp/B01F9G6U6W/ref=sr_1_1?keywords=High+Heat+by+Carl+Deuker&qid=1697002518&sr=8-1,Carl Deuker,Clarion Books; Reissue edition,"April 7, 2015",288.0,12,3.0,35081
Delivering Happiness,https://www.amazon.com/Delivering-Happiness-Profits-Passion-Purpose/dp/0446576220/ref=sr_1_1?keywords=Delivering+Happiness+by+Tony+Hsieh&qid=1696980306&sr=8-1,Tony Hsieh,Grand Central Publishing; Illustrated edition,"Illustrated, March 19, 2013",272.0,,3.8,47471
In The Company Of The Courtesan: A Novel,https://www.amazon.com/Company-Courtesan-Novel-Sarah-Dunant-ebook/dp/B000GCFCJ6/ref=sr_1_1?crid=13GK8HYKBBQ34&keywords=In+the+Company+of+the+Courtesan_Dunant&qid=1682118227&s=instant-video&sprefix=in+the+company+of+the+courtesan_%2Cinstant-video%2C622&sr=1-1,Sarah Dunant,Random House Trade Paperbacks; Reprint edition,"February 6, 2007",385.0,,3.8,95092
"Finding Zoe: A Deaf Woman'S Story Of Identity, Love, And Adoption",https://www.amazon.com/Finding-Zoe-Womans-Identity-Adoption/dp/195066578X/ref=sr_1_1?keywords=Finding+Zoe+by+Brandi+Rarus&qid=1697470980&sr=8-1,"Brandi Rarus, Gail Harris",BenBella Books,"September 1, 2020",288.0,,2.5,48324
The Couple Next Door: A Novel,https://www.amazon.com/Couple-Next-Door-Novel/dp/0525505318/ref=sr_1_1?keywords=The+Couple+Next+Door+by+Shari+Lapena&qid=1697005273&sr=8-1,Shari Lapena,Penguin Books; Reprint edition,"May 30, 2017",336.0,,1.1,45584
Lenin'S Tomb: The Last Days Of The Soviet Empire (Pulitzer Prize Winner),https://www.amazon.com/Lenins-Tomb-Last-Soviet-Empire/dp/0679751254/ref=sr_1_1?keywords=Lenin%27s+Tomb+by+David+Remnick&qid=1697031787&sr=8-1,David Remnick,Vintage; Reprint edition,"April 26, 1994",624.0,,3.6,9475
How Green Was My Valley,https://www.amazon.com/How-Green-Was-My-Valley/dp/0795300247/ref=sr_1_1?keywords=How+Green+Was+My+Valley+by+Richard+Llewellyn&qid=1697051811&sr=8-1,Richard Llewellyn,RosettaBooks,"October 11, 2022",306.0,9,3.6,82264
"The Last Patriot: A Thriller (Scot Harvath Series, The)",https://www.amazon.com/Last-Patriot-Thriller-Scot-Harvath/dp/1982148314/ref=sr_1_1?keywords=The+Last+Patriot+by+Brad+Thor&qid=1696976294&sr=8-1,Brad Thor,Emily Bestler Books,"April 6, 2021",336.0,,3.0,37986
Bluefish,https://www.amazon.com/Bluefish-Pat-Schmatz/dp/0763663417/ref=sr_1_1?keywords=Bluefish+by+Pat+Schmatz&qid=1697015268&sr=8-1,Pat Schmatz,Candlewick; Reprint edition,"August 6, 2013",240.0,12,2.5,2342
Lifeboat,https://www.amazon.com/Lifeboat-Novel-Charlotte-Rogan/dp/0316185914/ref=sr_1_1?keywords=The+Lifeboat+by+Charlotte+Rogan&qid=1697058112&sr=8-1,Charlotte Rogan,Reagan Arthur / Back Bay Books,"January 8, 2013",278.0,,1.8,44082
Pleasantville: A Novel,https://www.amazon.com/Pleasantville-Novel-Attica-Locke/dp/0062259342/ref=sr_1_1?keywords=Pleasantville+by+Attica+Locke&qid=1696988704&sr=8-1,Attica Locke,Amistad; Reprint edition,"April 12, 2016",448.0,,1.1,21318
"Jackaby (Jackaby, 1)",https://www.amazon.com/Jackaby-William-Ritter/dp/1616205466/ref=sr_1_1?keywords=Jackaby+by+William+Ritter&qid=1697001780&sr=8-1,William Ritter,Algonquin Young Readers; Reprint edition,"August 25, 2015",320.0,12,1.2,77426
The Curse Of Capistrano (The Mark Of Zorro): Classic Literature,https://www.amazon.com/Curse-Capistrano-Mark-Zorro-ebook/dp/B0050G0WKC/ref=sr_1_1?crid=16TC9L7VVJDB7&keywords=The+Curse+of+Capistrano_McCulley&qid=1682095037&s=instant-video&sprefix=the+curse+of+capistrano_mcculley%2Cinstant-video%2C575&sr=1-1,Johnston Mcculley,CreateSpace Independent Publishing Platform,"July 23, 1919",200.0,,3.4,27852
The Family Under The Bridge: A Newbery Honor Award Winner,https://www.amazon.com/Family-Bridge-Natalie-Savage-Carlson/dp/0064402509/ref=sr_1_1?keywords=The+Family+Under+The+Bridge&qid=1674997709&s=books&sr=1-1,Natalie Savage Carlson,HarperCollins; Reissue edition,"November 12, 2019",128.0,7,1.8,47909
All The Lovely Bad Ones,https://www.amazon.com/Lovely-Ones-Mary-Downing-Hahn/dp/0547248784/ref=sr_1_1?keywords=All+the+Lovely+Bad+Ones+by+Mary+Downing+Hahn&qid=1697040673&sr=8-1,Mary Downing Hahn,Clarion Books; First Edition,"August 17, 2009",208.0,9,2.6,24411
Decline And Fall (Tv Tie-In) (Penguin Modern Classics),https://www.amazon.com/Decline-Fall-Penguin-Modern-Classics/dp/0241299063/ref=sr_1_8?keywords=Decline+and+Fall+by+Evelyn+Waugh&qid=1697053163&sr=8-8,Evelyn Waugh,Penguin Classic; Media tie-in edition,"International Edition, May 23, 2017",304.0,,2.1,77763
Easter Island: A Novel,https://www.amazon.com/Easter-Island-Novel-Jennifer-Vanderbes/dp/0385336748/ref=sr_1_1?keywords=Easter+Island+by+Jennifer+Vanderbes&qid=1696986917&sr=8-1,Jennifer Vanderbes,Dial Press Trade Paperback; Reprint edition,"June 1, 2004",320.0,,3.3,45684
A Serious Proposal To The Ladies The Annotated Edition,https://www.amazon.com/serious-proposal-ladies-annotated/dp/B08FP3SQK2/ref=sr_1_2?keywords=A+Serious+Proposal+To+The+Ladies+by+Mary+Astell&qid=1697057346&sr=8-2,Mary Astell,Independently published,"August 13, 2020",231.0,,3.4,30997
Point Omega,https://www.amazon.com/Point-Omega-Novel-Don-DeLillo/dp/1439169969/ref=sr_1_1?keywords=Point+Omega+by+Don+DeLillo&qid=1697470407&sr=8-1,Don Delillo,Scribner; Reprint edition,"December 14, 2010",128.0,,3.6,18860
Welcome To Braggsville: A Novel,https://www.amazon.com/Welcome-Braggsville-T-Geronimo-Johnson/dp/0062302132/ref=sr_1_1?keywords=Welcome+to+Braggsville+by+T.+Geronimo+Johnson&qid=1697025734&sr=8-1,T. Geronimo Johnson,William Morrow Paperbacks; Reprint edition,"September 8, 2015",400.0,,1.3,49960
Children Of The New World,https://www.amazon.com/Children-New-World-Alexander-Weinstein/dp/1250098998/ref=sr_1_1?keywords=Children+of+the+New+World+by+Alexander+Weinstein&qid=1697034915&sr=8-1,Alexander Weinstein,Picador Paper; First Paperback Edition,"September 13, 2016",239.0,,2.9,7862
A River Sutra,https://www.amazon.com/River-Sutra-Gita-Mehta/dp/0679752471/ref=sr_1_1?keywords=A+River+Sutra+by+Gita+Mehta&qid=1697060544&sr=8-1,Gita Mehta,Vintage; Reprint edition,"June 28, 1994",304.0,,1.9,91806
Study Guide: The Man To Send Rain Clouds By Leslie Marmon Silko (Supersummary),https://www.amazon.com/Study-Guide-Clouds-Leslie-SuperSummary-ebook/dp/B09NTXD5L8/ref=sr_1_1?crid=ILJXTP8U62XK&keywords=The+Man+to+Send+Rain+Clouds+Leslie+Marmon+Silko&qid=1666814834&qu=eyJxc2MiOiIwLjk3IiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&sprefix=the+man+to+send+rain+clouds+leslie+m%2Caps%2C574&sr=8-1,Supersummary,Independently published,"December 19, 2021",25.0,,4.2,41230
Dodger,https://www.amazon.com/Dodger-Terry-Pratchett/dp/0062009516/ref=sr_1_1?keywords=Dodger+by+Terry+Pratchett&qid=1697028550&sr=8-1,Terry Pratchett,Clarion Books; Reprint edition,"September 24, 2013",368.0,13,4.7,22913
The Most Human Human: What Artificial Intelligence Teaches Us About Being Alive,https://www.amazon.com/Most-Human-Artificial-Intelligence-Teaches/dp/0241956056/ref=sr_1_1?keywords=The+Most+Human+Human+by+Brian+Christian&qid=1697064909&sr=8-1,Brian Christian,Penguin,"June 7, 2012",320.0,,2.8,27618
